ID;Premise_Name;Premise_Address1;Premise_Address2;Premise_City;Premise_State;Premise_Zip;Premise_Phone;Hours_Of_Operation;Opening_Date;Closing_Date;Seats;Water;Sewage;Insp_Freq;Est_Group_Desc;Risk;Smoking_Allowed;Type_Description;Rpt_Area_Desc;Status;Transitional_Type_Desc;geolocation
155418;WALLTOWN NEIGHBORHOOD CAMPUS;1308 WEST CLUB BOULEVARD;;DURHAM;NC;27705;(919) 560-4296;;2014-06-16;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.0176386, -78.9141263
155392;HOPE ELEMENTARY;3005 DIXON RD;;DURHAM;NC;27707;(919) 560-3934;;2014-06-16;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9670939, -78.9398339
155416;VICTORIOUS PRAISE;2116 PAGE RD;;DURHAM;NC;27703;(919) 951-7500;;2014-06-16;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9294031, -78.8146021
171195;CUT BAIT CAFE;607 ELLIS ROAD;;DURHAM;NC;27704;(919) 397-4970;;2016-02-25;;;5 - Municipal/Community;3 - Municipal/Community;2;;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9708359, -78.8668419
58833;CREEKSIDE ELEMENTARY;5321 EPHESUS CHURCH ROAD;;DURHAM;NC;27707;(919) 560-3919;;2005-01-26;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.9278812, -78.9937316
58769;OAK GROVE SCHOOL;3810 WAKE FOREST HWY;;DURHAM;NC;27703;(919) 560-3930;;1995-03-20;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.979946, -78.819459
58866;AMBER OAKS APARTMENTS;3501 CENTURY OAKS RD;;DURHAM;NC;27713;(919) 544-2476;Day Light;1994-07-13;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9422218, -78.8938987
58872;HILLSIDE PARK - POOL;1221 SAWYER STREET;101 CITY HALL PLAZA;DURHAM;NC;27701;;;1994-07-18;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9822207, -78.9016503
58887;DOWNING CREEK HOA;5100 DOWNING CREEK PARKWAY;;CHAPEL HILL;NC;27517;;;1994-07-13;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9029695, -78.999698
58868;CHAPEL TOWER APTS;1315 MORREENE RD;;DURHAM;NC;27705;;;1994-08-24;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0044541, -78.9532955
58971;STONESTHROW APTS;3207 STONESTHROW LANE;;DURHAM;NC;27713;(919) 361-5263;;1994-07-05;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.8909296, -78.8833444
58983;VALLEY TERRACE APTS;2836 CHAPEL HILL RD;;DURHAM;NC;27707;;;1994-07-22;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9729158, -78.9382514
57057;RED ROBIN GOURMET BURGERS;5313 NEW HOPE COMMONS DR.;;DURHAM;NC;27707;(919) 419-4980;;2007-01-10;;246;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9533167, -78.9968077
57178;CHICK-FIL-A RENAISSANCE VILLAG;7836 LEONARDO DRIVE;;DURHAM;NC;27713;(919) 206-4330;;2008-02-20;;134;5 - Municipal/Community;3 - Municipal/Community;3;;3;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9022771, -78.957548
56830;P F CHANG S CHINA BISTRO;6801 FAYETTEVILLE ROAD;;DURHAM;NC;27713;(919) 294-3131;;2003-12-15;;254;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9053183, -78.9368593
57017;BENETIS;5410 Q HWY 55;;DURHAM;NC;27713;(919) 806-0313;;2006-03-08;;125;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8896949, -78.897126
58751;FOREST VIEW ELEM SCH;3007 MT SINAI RD;;DURHAM;NC;27705;(919) 560-3932;;1995-03-21;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.988694, -78.991347
58680;GLENN ELEMENTARY SAC CLUB;2415 E GEER ST;;DURHAM;NC;27704;(919) 287-5697;;2004-12-21;;75;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;36.029499, -78.837487
58600;WHITE ROCK CHILD DEV CENTER;3400 FAYETTEVILLE ST;;DURHAM;NC;27707;;;1998-08-21;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9572751, -78.9091009
58358;TARGET MEAT MARKET;4037 CHAPEL HILL BLVD;;DURHAM;NC;27707;(919) 765-0009;;2004-03-11;;0;5 - Municipal/Community;3 - Municipal/Community;3;;3;N/A;30 - Meat Market;Food Service;ACTIVE;FOOD;35.970283, -78.9540086
59056;ENO TRACE HOA;4916 SHADBUSH DR;;DURHAM;NC;27712;;;1994-08-26;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;51 - Seasonal Wading Pool;Swimming Pools;ACTIVE;N/A;
59071;ROYAL OAKS APTS;3554 WEYMOUTH;;DURHAM;NC;27707;;;1995-07-20;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;51 - Seasonal Wading Pool;Swimming Pools;ACTIVE;N/A;35.9672073, -78.9492826
57171;SUBWAY;401 H LAKEWOOD AVE;;DURHAM;NC;27707;(919) 682-5232;;2008-02-20;;32;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9882332, -78.9000237
57155;JIMMY JOHN'S 991;5410 PAGE ROAD SUITE 5;;DURHAM;NC;27703;;;2007-12-12;;36;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8795124, -78.8473644
57163;HILTON GARDEN INN CAFE;7007 FAYETTEVILLE ROAD;;DURHAM;NC;27713;(919) 941-6066;;2008-01-23;;44;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9023263, -78.9386027
56445;MARRIOT DURHAM CITY CENTER;201 FOSTER ST;;DURHAM;NC;27701;(919) 768-6000;;1999-05-28;;140;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9973818, -78.901896
56904;NEW VISIONS OF AFRICA;1306 FAYETTEVILLE ST;;DURHAM;NC;27707;(919) 806-1345;;2004-10-20;;32;5 - Municipal/Community;3 - Municipal/Community;3;Full-Service Restaurant;3;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9808865, -78.8996232
56809;IHOP;1821 NORTH POINTE DR;;DURHAM;NC;27705;(919) 477-8830;;2003-11-06;;176;5 - Municipal/Community;3 - Municipal/Community;2;Full-Service Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0292494, -78.9214948
56884;SUBWAY;4830 HWY 55;;DURHAM;NC;27713;(919) 544-6808;;2004-07-28;;50;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8998784, -78.8968577
56664;BIOGEN CAFE 35;900 DAVIS DRIVE;;RTP;NC;27709;(919) 797-0497;;2002-02-21;;130;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8703056, -78.8667135
58713;MANGUM ELEMENTARY SCI SAC CLU;9008 QUAIL ROOST RD;;BAHAMA;NC;27503;(919) 560-3948;;2006-09-27;;100;6 - On-Site Supply;4 - On-Site System;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;36.1698747, -78.8763816
58402;BROOKDALE CHAPEL HILL - AL;2220 FARMINGTON DRIVE;;CHAPEL HILL;NC;27514;(919) 933-1430;;1997-01-28;;29;5 - Municipal/Community;3 - Municipal/Community;2;Nursing Home;0;N/A;40 - Rest/Nursing Homes;Institutions;ACTIVE;N/A;35.908347, -78.9848706
63657;DEVIL'S PIZZERIA;742 9TH STREET;;DURHAM;NC;27705;(919) 286-3090;;2009-01-05;;26;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0092039, -78.9219025
80967;DAME'S CHICKEN & WAFFLES;317 W. MAIN;;DURHAM;NC;27701;(919) 682-9235;;2010-06-09;;55;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9962778, -78.903262
58334;FOOD LION  MARKET 1099;2930 W MAIN;;DURHAM;NC;27705;(919) 286-0400;;1994-07-13;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;NO;30 - Meat Market;Food Service;ACTIVE;FOOD;36.0143674, -78.9340232
59206;COLONIAL GRAND AT RESEARCH PAR;400 STONE LION DR;;DURHAM;NC;27703;;;2007-03-29;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9409894, -78.8632172
59208;EDINBOROUGH AT THE PARK - PH 2;200 EDINBOROUGH DR;;DURHAM;NC;27703;;;2000-11-07;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.8937048, -78.8466296
59215;ALDEN PLACE APTS;100 ALEXAN DRIVE;;DURHAM;NC;27707;;;2002-03-20;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.963248, -78.967652
59240;MARRIOTT RTP SPA;4700 GUARDIAN DRIVE;;DURHAM;NC;27703;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;35.892504, -78.8465931
60814;KENWOOD DRIVE HOME;5004 KENWOOD DRIVE;;DURHAM;NC;27712;(919) 410-9042;;2008-06-02;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;36.084289, -78.886403
60859;REGIS AVENUE GROUP HOME;4425 REGIS AVENUE;;DURHAM;NC;27705;(919) 489-0682;;2008-06-02;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;36.043355, -78.978251
60863;ROSE'S CASTLE RESIDENTIAL SERVICES, INC;505 COOK ROAD;;DURHAM;NC;27713;(919) 680-4637;;2008-06-02;;4;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.950637, -78.910749
60911;SEASONS AT SOUTHPOINT;1002 HWY 54;;DURHAM;NC;27713;(919) 484-8518;;2008-07-02;;45;5 - Municipal/Community;3 - Municipal/Community;2;Nursing Home;0;NO;40 - Rest/Nursing Homes;Institutions;ACTIVE;N/A;35.9056238, -78.9200354
61757;SALADELIA AT ATC;406 BLACKWELL STREET;;DURHAM;NC;27701;(919) 687-4600;;2008-07-22;;8;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9923679, -78.9050984
63618;SPRING VALLEY ELEMENTARY SAC CLUB;2051 NORTHERN DURHAM PARKWAY;;DURHAM;NC;27703;(919) 560-2890;;2009-01-05;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9559246, -78.8147675
69029;LA VAQUITA;3409 HILLSBOROUGH ROAD;;DURHAM;NC;27705;(919) 489-7474;;2009-04-17;;36;5 - Municipal/Community;3 - Municipal/Community;4;Fast Food Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0182097, -78.9467118
75527;BULL DURHAM BAR;3001 CAMERON BLVD;;DURHAM;NC;27705;(919) 490-0999;;2009-10-02;;42;5 - Municipal/Community;3 - Municipal/Community;1;;1;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9928636, -78.9474745
80690;SCRATCH BAKING;111 ORANGE ST.;;DURHAM;NC;27701;(919) 956-5200;;2010-06-02;;24;5 - Municipal/Community;3 - Municipal/Community;3;Full-Service Restaurant;3;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9961644, -78.9004879
81241;NEO JAPAN;4104 SURLES COURT SUITE 4;;DURHAM;NC;27703;(919) 682-4197;;2010-06-28;;48;5 - Municipal/Community;3 - Municipal/Community;4;Fast Food Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8678648, -78.8494845
84590;THE GODDARD SCHOOL;5300 FAYETTEVILLE RD;;DURHAM;NC;27713;(919) 544-3311;;2010-11-08;;135;5 - Municipal/Community;3 - Municipal/Community;2;;0;NO;42 - Child Care;Day Care;ACTIVE;N/A;35.9288385, -78.9209601
85267;FAITH ASSEMBLY CHRISTIAN ACADEMY;3120 FAYETTVILLE STREET;;DURHAM;NC;27707;(919) 687-2763;;2011-02-08;;;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.9629837, -78.9094238
87067;BE ACADEMY;2317 CHAPEL HILL RD;;DURHAM;NC;27707;;;2011-07-06;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9821204, -78.9315981
87070;EL CENTRO HISPANO;201 W MAIN ST SUITE 100;;DURHAM;NC;27701;;;2011-06-21;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9957801, -78.9020007
87098;RECOVERY CONNECTIONS OF DURHAM II;2913 WADWORTH AVE;;DURHAM;NC;27707;(919) 973-1018;;2011-07-20;;4;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.9601366, -78.9221342
87325;BD TECHNOLOGIES (FLIK INTERNATIONAL);21 DAVIS DRIVE;;DURHAM;NC;27709;(919) 458-9264;m-f 7am to 2 pm;2011-05-18;;100;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8919782, -78.8587915
87699;ENHANCEMENT HEALTH CARE INC;917 LANCASTER ST;;DURHAM;NC;27701;(919) 416-4940;;2011-09-09;;3;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;43 - Residential Care;Residential Care;ACTIVE;N/A;36.0127611, -78.9135753
88485;BULL STREETGOURMET AND MARKET;3710 SHANNON RD;SUITE 100;DURHAM;NC;27707;(919) 237-2398;;2011-11-15;;44;5 - Municipal/Community;3 - Municipal/Community;2;Full-Service Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9563246, -78.9563695
59163;WASHINGTON DUKE INN POOL;3001 CAMERON BLVD;;DURHAM;NC;27706;;;1998-03-12;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9928636, -78.9474745
59145;INNESBROOK APTS;5800 TATTERSALL;;DURHAM;NC;27713;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.919215, -78.92804
56751;CHINA WOK;3825 S ROXBORO ST;SPACE 124;DURHAM;NC;27713;(919) 544-0003;;2003-03-26;;32;5 - Municipal/Community;3 - Municipal/Community;4;Fast Food Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9487424, -78.921455
58094;RIVERSIDE SCHOOL LUNCHROOM;3218 ROSE OF SHARON ROAD;;DURHAM;NC;27712;(919) 560-3965;;1991-09-10;;0;5 - Municipal/Community;3 - Municipal/Community;3;Full-Service Restaurant;3;NO;11 - Public School Lunch;Food Service;ACTIVE;FOOD;36.065495, -78.943225
56759;RUBY TUESDAYS #2760;1058 W  CLUB BLVD;;DURHAM;NC;27701;(919) 286-5100;;1990-07-01;;259;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.018111, -78.9102149
56962;CIRCLE K  6330;3308 HWY 55;;DURHAM;NC;27713;(919) 544-0900;;2005-06-13;;9;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.933241, -78.888771
56938;CORNING LIFE SCIENCES;1 BECTON CIRCLE;;DURHAM;NC;27712;(919) 620-6316;;2005-03-08;;72;5 - Municipal/Community;3 - Municipal/Community;4;;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0962, -78.8521943
58927;HOMESTEAD HEIGHTS SWIM AND TENNIS;836 HORTON RD;;DURHAM;NC;27704;;;1994-08-03;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0536287, -78.9108317
99388;TROPICAL DELIGHT DC #74;1408 CHRISTIAN AVE #3 SOPHISTICATED CATERING INC;;DURHAM;NC;27715;;;2011-06-07;;;5 - Municipal/Community;3 - Municipal/Community;2;;2;NO;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;36.0237073, -78.95042
117064;CROASDAILE COUNTRY CLUB;3800 FARM GATE AVE;;DURHAM;NC;27705;;;1992-03-05;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0307103, -78.9476592
122059;RENAISSANCE CENTRAL;700 CECIL STREET;;DURHAM;NC;27707;(919) 416-1736;08:30 am-09:30 am 12:00 pm-01:00 pm;2013-06-17;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9711852, -78.8961077
146559;MONTESSORI  CHILDREN'S HOUSE OF DURHAM;2800 PICKETT ROAD;;DURHAM;NC;27705;(919) 489-9045;;2013-08-26;;;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.9749552, -78.9522302
122029;SAVANNAH PLACE;1519 SAVANNAH PLACE;;DURHAM;NC;27713;(919) 638-5147;07:45 am-09:15 am 11:45 am-01:15 pm;2013-06-17;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9032737, -78.9071704
122020;LUCAS MIDDLE SCHOOL;923 SNOW HILL RD;;DURHAM;NC;27704;(919) 560-3843;;2013-07-08;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.109108, -78.886559
151462;ELEMENTS;433 W MURRAY AVE;;DURHAM;NC;27704;(919) 220-5429;;2013-11-05;;12;5 - Municipal/Community;3 - Municipal/Community;1;;1;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0300649, -78.8973943
59460;DUNKIN DONUTS BASKIN ROBBINS;2608 ERWIN RD;SUITE 156;DURHAM;NC;27705;(919) 309-0000;;2008-04-17;;20;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0093049, -78.9448625
60896;WESTGLEN ROAD GROUP HOME;3523 WESTGLEN ROAD;;DURHAM;NC;27705;(919) 616-7982;;2008-06-02;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.976382, -78.972273
60804;COMP COMM CARE INC-HICKORY GLEN HOUSE;104 HICKORY GLEN LANE;;DURHAM;NC;27703;(919) 818-3968;;2008-06-02;;3;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.987283, -78.849424
56762;FRANCESCAS;706 B NINTH ST;;DURHAM;NC;27705;(919) 286-4177;;2003-07-18;;45;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0080046, -78.9221783
58893;DUKE FACULTY CLUB - MAIN;HWY 751 AND SCIENCE DR;;DURHAM;NC;27708;;;1994-07-12;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9950162, -78.947039
58856;BLACK HORSE RUN POOL;11402 S LOWELL RD;;BAHAMA;NC;27503;;;1994-07-11;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.1773735, -78.9020236
58903;ENO TRACE;4916 SHADEBUSH DR;;DURHAM;NC;27712;;;1994-08-25;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0798592, -78.8936721
58918;GROVE PARK;300 NICHOLS FARM RD;;DURHAM;NC;27703;;;1994-07-14;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.976479, -78.813992
57101;MELTING POT;7011 FAYETTEVILLE RD;SUITE 101;DURHAM;NC;27713;(919) 544-6358;;2007-02-16;;185;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9015132, -78.9396844
59084;EMO VALLEY SA AND R CLUB;635 RIPPLING STREAM RD;;DURHAM;NC;27704;;;1995-09-19;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;51 - Seasonal Wading Pool;Swimming Pools;ACTIVE;N/A;36.0743655, -78.9002068
59100;INNESBROOK APTS;5800 TATTERSALL DR;;DURHAM;NC;27713;;;1994-07-27;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;52 - Seasonal Spa;Swimming Pools;ACTIVE;N/A;35.919215, -78.92804
58069;ENO VALLEY SCHOOL LUNCHROOM;117 MILTON ROAD;;DURHAM;NC;27712;(919) 560-3485;;1991-09-12;;0;5 - Municipal/Community;3 - Municipal/Community;4;Elementary School;4;NO;11 - Public School Lunch;Food Service;ACTIVE;FOOD;36.0851774, -78.912153
55567;HARDEE'S OF WELLON VILLAGE 135;1031 MIAMI BLVD;;DURHAM;NC;27703;(919) 403-9220;;1990-07-01;;86;5 - Municipal/Community;3 - Municipal/Community;3;Fast Food Restaurant;3;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9631504, -78.8455484
82935;SPRING VALLEY ELEMTARY;2051 NORTHERN DURHAM PKWY;;DURHAM;NC;27703;(919) 560-9418;;2010-06-21;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9559246, -78.8147675
151674;HEIGHTS AT SOUTH LASALLE;500 SOUTH LASALLE ST;;DURHAM;NC;27705;;;2013-07-30;;;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;36.011922, -78.950128
80601;BABA GHANNOUJ;2200 W. MAIN STREET;;DURHAM;NC;27705;(919) 286-6699;;2010-05-27;;45;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0080117, -78.9265703
81027;HILLS AT SOUTHPOINT;508 SOUTH BEND DRIVE;;DURHAM;NC;27713;;;2010-06-01;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.884681, -78.945198
82920;CAMP EXPLORE LYON PARK;1309 HALLEY ST.;;DURHAM;NC;27707;;;2010-06-21;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9893979, -78.9197121
87021;LI MING'S GLOBAL MART (BAKERY);3400 WESTGATE DR;;DURHAM;NC;27707;(919) 401-5212;;2011-07-13;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9658692, -78.9633656
86984;HAPPY KIDS;3741 WAKE FOREST RD;;DURHAM;NC;27703;;;2011-07-07;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.982492, -78.8213398
59179;YMCA DOWNTOWN LAP POOL;218 MORGAN ST;;DURHAM;NC;27701;(919) 667-9622;;1998-03-12;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9985039, -78.9010921
60571;EXTENDED STAY AMERICA #1570;4610 S. MIAMI BLVD.;;DURHAM;NC;27703;(919) 941-2878;;2008-05-08;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;20 - Lodging;Lodging;ACTIVE;LODGING;35.8946042, -78.8481057
58387;PETTIGREW REHABILITATION CTR;1515 W PETTIGREW ST;;DURHAM;NC;27705;(919) 286-0751;;1994-12-05;;96;5 - Municipal/Community;3 - Municipal/Community;2;Nursing Home;0;N/A;40 - Rest/Nursing Homes;Institutions;ACTIVE;N/A;36.0052163, -78.9215119
58434;ACADEMY OF STARS;1222 HOLLOWAY ST;;DURHAM;NC;27701;(919) 687-0862;;1995-02-08;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.994129, -78.87834
152750;HUNGRY LEAF;2608 ERWIN ROAD  132;;DURHAM;NC;27705;(919) 321-8001;;2014-02-19;;22;5 - Municipal/Community;3 - Municipal/Community;3;;3;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0093049, -78.9448625
162086;OXFORD MANOR HEADSTART;3633 KEYSTONE PLACE;;DURHAM;NC;27704;(919) 220-5605;;2015-01-12;;28;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;36.0403831, -78.8857515
81071;UNITED THERAPEUTICS;55 TW ALEXANDER DRIVE;;RESEARCH TRIANGLE PARK;NC;27709;(919) 485-8350;;2010-06-15;;90;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.914931, -78.8765615
