OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1136,04092021153,Fresh Market Produce,400 WOODBURN RD ,,RALEIGH,NC,27605-1324,(919) 828-7888,2002-10-14T00:00:00.000Z,Food Stand,7578,-78.65855965,35.78994083,M
1137,04092010174,Marriott Courtyard Crabtree Restaurant,3908 ARROW DR ,,RALEIGH,NC,27612-4657,(919) 782-6868,1991-05-06T00:00:00.000Z,Restaurant,7599,-78.67369567,35.83492573,M
1138,04092016895,FIRST WATCH #517,6320-130 CAPITAL BLVD.,,RALEIGH,NC,27616,(919) 900-8355,2015-03-20T00:00:00.000Z,Restaurant,7615,-78.58011487,35.87107689,M
1139,04092021845,Walnut Creek East Main Concesion,3801  Rock Quarry RD ,,RALEIGH,NC,27601,(727) 481-1436,2015-04-29T00:00:00.000Z,Food Stand,7617,-78.57884845,35.7501844,M
1140,04092020941,Papa John`s #1579,14460 New Falls of Neuse Rd,Ste 115,RALEIGH,NC,27614-8227,(919) 488-7272,2000-04-28T00:00:00.000Z,Food Stand,7626,-78.54362008,35.94386602,M
1141,04092021045,Cook Out,3244 Capital BLVD ,,RALEIGH,NC,27604-3338,(919) 862-8281,2000-12-08T00:00:00.000Z,Food Stand,7628,-78.58720925,35.82374558,M
1142,04092016130,HIGHGROVE ESTATE,1613  S MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-6154,2012-03-07T00:00:00.000Z,Restaurant,7631,-78.80703781,35.55650194,M
1143,04092016135,LOS TRES MAGUEYES,10120 GREEN LEVEL CHURCH  RD ,,CARY,NC,27519,(919) 967-5444,2012-03-16T00:00:00.000Z,Restaurant,7633,-78.90107787,35.82060359,M
1144,04092016680,SCHLOTZSKY'S,906 US 64 HWY W ,,APEX,NC,27502,,2014-04-30T00:00:00.000Z,Restaurant,7635,-78.82280214,35.74468924,M
1145,04092021808,AUNTIE ANNE'S PRETZELS NC#101,4325 GLENWOOD AVE ,STE 2102,RALEIGH,NC,27612,(919) 781-9946,2014-08-08T00:00:00.000Z,Food Stand,7636,-78.68184484,35.84183815,T
1146,04092021608,OLIVE TREE MARKET ,270 NOTTINGHAM  DR ,,CARY,NC,27511,(919) 481-0321,2010-02-24T00:00:00.000Z,Food Stand,7637,-78.74207942,35.76779872,M
1147,04092015592,ZOE`S KITCHEN AT NORTH HILLS,141-112 PARK AT NORTH HILLS ST ,,RALEIGH,NC,27609,(919) 787-2820,2010-03-26T00:00:00.000Z,Restaurant,7640,-78.63903248,35.837177,M
1148,04092016231,BENELUX CAFE,1603 HILLSBOROUGH ST ,,RALEIGH,NC,27605,(847) 530-3878,2012-08-01T00:00:00.000Z,Restaurant,7642,-78.65901345,35.78367588,M
1149,04092017245,SALVIO'S PIZZERIA,6325 FALLS OF NEUSE RD ,STE 69,RALEIGH,NC,27615,(919) 981-5678,2016-06-22T00:00:00.000Z,Restaurant,7648,-78.62251606,35.86922852,M
1150,04092017248,CELLAR 55,1351 E BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 446-1156,2016-06-15T00:00:00.000Z,Restaurant,7650,-78.77604442,35.59548869,M
1154,04092015508,THAI`S NOODLE,2101 GRACE PARK DR ,,MORRISVILLE,NC,27560,(919) 481-3038,2009-10-29T00:00:00.000Z,Restaurant,7669,-78.84652326,35.82111263,M
1151,04092015630,RIVER PUB,10940 RAVEN RIDGE  RD ,STE 104,RALEIGH,NC,27614,(919) 900-8302,2010-05-11T00:00:00.000Z,Restaurant,7660,-78.59009973,35.90790792,M
1152,04092030221,BACKYARD BISTRO #1 CONCESSION TRAILER (WCID #267),HILLSBOROUGH  ST ,,RALEIGH,NC,27607,(919) 851-6203,2010-06-22T00:00:00.000Z,Mobile Food Units,7664,0,0,U
1153,04092016735,Starbucks Terminal I Pre-Security,1600 John Brantley Blvd.,,Morrisville,NC,27560,,2014-08-12T00:00:00.000Z,Restaurant,7668,-78.78942261,35.86970666,M
1155,04092021881,FOOD LION #1589 PRODUCE,3417 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 577-0555,2015-09-15T00:00:00.000Z,Food Stand,7672,-78.72584265,35.62514941,M
1156,04092017030,CHIPOTLE 2485,204 CROSSROADS BLVD ,SUITE 212,CARY,NC,27518,(919) 233-8242,2015-09-14T00:00:00.000Z,Restaurant,7673,-78.74109738,35.76025037,M
1157,04092015371,"SPIRITS PUB &amp; GRUB",701 E CHATHAM ST ,,CARY,NC,27511,(919) 462-7001,2009-04-07T00:00:00.000Z,Restaurant,7683,-78.76531398,35.79216315,M
1158,04092015372,Deja Brew,5001 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 239-4612,2009-04-11T00:00:00.000Z,Restaurant,7684,-78.61557526,35.84978294,M
1159,04092015002,BAAN THAI RESTAURANT,758 WILLIAMS ST ,,APEX,NC,27502,,2007-11-09T00:00:00.000Z,Restaurant,7694,-78.86276064,35.73803219,M
1160,04092014534,Raleigh Times Bar,14 E Hargett ST ,,RALEIGH,NC,27601,(919) 833-0999,2006-03-21T00:00:00.000Z,Restaurant,7703,-78.63861815,35.77806273,M
1161,04092015637,MCLEAN`S HILLBILLIES,1206 ARENDELL AVE ,,ZEBULON,NC,27597,(919) 404-2212,2010-05-20T00:00:00.000Z,Restaurant,7708,-78.32291134,35.83741336,M
1162,04092016986,BIG ED'S NORTH,5009 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 747-9533,2015-07-16T00:00:00.000Z,Restaurant,7721,-78.61557526,35.84978294,M
1163,04092016991,PIEZANO PIZZA,252 SOUTHTOWN CIR ,,ROLESVILLE,NC,27571,(919) 554-8881,2015-08-06T00:00:00.000Z,Restaurant,7723,-78.47039569,35.91648377,M
1164,04092014945,Hardee`s #1205,2304 Gorman ST ,,RALEIGH,NC,27606,(919) 233-8287,2007-09-14T00:00:00.000Z,Restaurant,7726,-78.69461171,35.76740498,M
1165,04092014485,"Cappolla`s Pizza &amp; Grill",1857 Aversboro RD,,GARNER,NC,27529,(919) 661-4774,2006-01-18T00:00:00.000Z,Restaurant,7736,-78.61583976,35.68506666,M
1166,04092010082,Brigs,8111 CREEDMOOR RD ,,RALEIGH,NC,27613-4389,(919) 870-0994,1991-05-03T00:00:00.000Z,Restaurant,7740,-78.68248691,35.89850704,M
1167,04092021922,PAPA MURPHY'S #NC055,1420 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 762-7433,2015-12-18T00:00:00.000Z,Food Stand,7750,-78.77067049,35.59261337,M
1168,04092017146,TSA CAFE,6501 MOUNT HERMAN RD ,,RALEIGH,NC,27617,(984) 872-2233,2016-01-29T00:00:00.000Z,Restaurant,7751,-78.76699446,35.90868392,M
1169,04092017140,PIZZA HUT #9215,301-105 N SALEM ST ,,APEX,NC,27502,(919) 267-4517,2016-02-05T00:00:00.000Z,Restaurant,7752,-78.85306067,35.7286054,T
1170,04092015322,SUBWAY #12786,3940 WESTERN BLVD ,,RALEIGH,NC,27606,(919) 828-6518,2009-01-13T00:00:00.000Z,Restaurant,7760,-78.69349102,35.78458356,M
1171,04092016885,HUMMUS CAFE,962-A AIRPORT BLVD.,,MORRISVILLE,NC,27560,(919) 650-1601,2015-02-20T00:00:00.000Z,Restaurant,7761,-78.82129441,35.85834068,M
1174,04092017481,ANOTHER BROKEN EGG CAFE,1103 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 466-0718,2016-12-04T00:00:00.000Z,Restaurant,7771,-78.88929435,35.84836238,M
1172,04092017345,SUBWAY #25595,10760 Wakefield Commons DR ,Suite 103,RALEIGH,NC,27614,(919) 453-2783,2016-10-28T00:00:00.000Z,Restaurant,7767,-78.5408878,35.94279833,M
1173,04092017484,CHOPT,420 DANIELS ST ,,RALEIGH,NC,27605,(919) 670-2333,2016-12-08T00:00:00.000Z,Restaurant,7770,-78.66025735,35.7899673,M
1175,04092014765,Randy`s Pizza,4129 Davis DR ,,MORRISVILLE,NC,27560,(919) 468-3737,2006-12-22T00:00:00.000Z,Restaurant,7777,-78.85811603,35.8356265,M
1176,04092016222,SUBWAY #41211,922 GATEWAY COMMON CIR ,,WAKE FOREST,NC,27587,(919) 562-5700,2012-07-09T00:00:00.000Z,Restaurant,7785,-78.49517848,35.9673291,M
1177,04092016987,CARLIE C'S DELI #810,506 W GANNON AVE ,,ZEBULON,NC,27579,(919) 269-4111,2015-07-24T00:00:00.000Z,Restaurant,7788,-78.32472511,35.82139459,M
1178,04092012154,Truffles Deli,3200 BEECHLEAF CT ,Ste 110,RALEIGH,NC,27604-1085,(919) 954-1944,1998-02-06T00:00:00.000Z,Restaurant,7795,-78.6084451,35.82061825,M
1179,04092015057,La Casina De Mama Greta,1604-101 N Market DR ,,RALEIGH,NC,27609,(919) 559-6991,2008-02-01T00:00:00.000Z,Restaurant,7805,-78.61053293,35.84160872,M
1180,04092011940,Daniels Restaurant & Catering,1430 W WILLIAMS ST ,,APEX,NC,27523-9300,(919) 303-1006,1996-10-07T00:00:00.000Z,Restaurant,7812,-78.87657249,35.75245638,M
1181,04092021905,FOOD LION #649 PRODUCE,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603,(919) 755-3856,2015-10-29T00:00:00.000Z,Food Stand,7834,-78.68034061,35.74405959,M
1182,04092016705,El Tapatio,13200 Falls of Neuse Road,Suite 167,RALEIGH,NC,27614,(919) 554-9697,2014-06-19T00:00:00.000Z,Restaurant,7843,-78.55981965,35.9407555,M
1183,04092013248,Taco Bell / KFC 3248,5434 SIX FORKS RD ,,RALEIGH,NC,27609-4436,(919) 781-5458,2000-12-15T00:00:00.000Z,Restaurant,7844,-78.64059702,35.85499105,M
1184,04092016427,GINGER ASIAN CUISINE,2048 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 859-8998,2013-05-21T00:00:00.000Z,Restaurant,7863,-78.78068706,35.73567462,M
1185,04092016438,PDQ WAKE FOREST,11690 NORTHPARK DR ,,WAKE FOREST,NC,27587,(919) 648-4221,2013-05-31T00:00:00.000Z,Restaurant,7864,-78.54504471,35.96485726,M
1186,04092016442,STARBUCKS PRE-SECURITY,2400 JOHN BRANTLEY BLVD / RDU,,MORRISVILLE,NC,27560,(919) 840-7445,2013-06-10T00:00:00.000Z,Restaurant,7866,-78.78942261,35.86970666,M
1187,04092014613,Fiesta Mexicana Restaurante,14460 New Falls Of Neuse Dr,,RALEIGH,NC,27614,(919) 453-1266,2006-05-22T00:00:00.000Z,Restaurant,7872,-78.54362008,35.94386602,M
1188,04092016927,SHEETZ 555,4010 CONVENIENCE LN ,,CARY,NC,27519,(919) 316-7779,2015-04-24T00:00:00.000Z,Restaurant,7889,-78.89476815,35.86024024,M
1189,04092016932,TAIPEI CAFE,9825-G CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 380-8568,2015-05-29T00:00:00.000Z,Restaurant,7891,-78.81682594,35.81118245,M
1190,04092021854,FOOD LION #536 PRODUCE,9101 LEESVILLE RD ,,RALEIGH,NC,27613,(919) 848-6082,2015-06-02T00:00:00.000Z,Food Stand,7892,-78.72548207,35.8967595,M
1191,04092020986,Food Lion #561 Deli,217 TIMBER DR,,GARNER,NC,27529-4870,(919) 779-5551,2000-07-01T00:00:00.000Z,Food Stand,7895,-78.60613102,35.68500723,M
1195,04092015239,SUNNY`S DINER,8710-104 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 787-7715,2008-09-25T00:00:00.000Z,Restaurant,7905,-78.74503936,35.88736454,M
1192,04092021003,Food Lion #434 Deli,1338 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 552-1388,2000-07-01T00:00:00.000Z,Food Stand,7896,-78.77767412,35.59054043,M
1193,04092300170,Food Lion #649 Meat Market ,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603-5861,(919) 755-3856,2000-07-01T00:00:00.000Z,Meat Market,7899,-78.68034061,35.74405959,M
1194,04092021549,HARRIS TEETER #257 MEAT/SEAFOOD,2080 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 233-9483,2008-09-19T00:00:00.000Z,Food Stand,7903,-78.78068706,35.73567462,M
1196,04092013256,Mack`s Mart,7526 Knightdale BLVD E,,KNIGHTDALE,NC,27545,(919) 266-1509,2000-12-19T00:00:00.000Z,Restaurant,7912,-78.47551906,35.79853169,M
1197,04092013325,Harris Teeter #90 Deli,13210 STRICKLAND RD ,,RALEIGH,NC,27613-7536,(919) 676-0589,2001-07-02T00:00:00.000Z,Restaurant,7915,-78.72593809,35.90878313,M
1198,04092015156,Dolphin`s,5016 Commons Hill DR ,,CARY,NC,27519,(919) 461-3780,2008-05-29T00:00:00.000Z,Restaurant,7916,-78.87216538,35.80199412,M
1199,04092014948,Hardee`s #1189,100 Vandora Springs RD ,,GARNER,NC,27529,(919) 772-7209,2007-09-12T00:00:00.000Z,Restaurant,7922,-78.62108066,35.71260367,M
1200,04092030205,"BIG AL`S BBQ &amp; CATERING SERVICES (WCID #351)",2920  Forestville RD ,Suite 150,RALEIGH,NC,27616,(919) 217-0653,2009-02-03T00:00:00.000Z,Mobile Food Units,7923,-78.50930992,35.89359383,M
1201,04092017095,ARBY'S RESTAURANT  #6036,151 WAKELON ST ,,ZEBULON,NC,27597,(919) 269-0995,2015-11-23T00:00:00.000Z,Restaurant,7928,-78.31572903,35.83347119,M
1202,04092017103,CHICK-FIL-A #792,6701 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-5373,,2015-12-07T00:00:00.000Z,Restaurant,7929,-78.62404244,35.87534331,M
1203,04092017113,Blaze Pizza #1125,140 CABELA DR ,,GARNER,NC,27529,(919) 772-1021,2015-12-16T00:00:00.000Z,Restaurant,7930,-78.58356211,35.69799194,M
1204,04092016736,Clouds Brewing,126 N. West Street,,RALEIGH,NC,27603,(919) 307-8335,2014-08-22T00:00:00.000Z,Restaurant,7938,-78.64537075,35.78237671,M
1205,04092300160,Food Lion #815 Meat Market ,2837 WENDELL Blv ,,WENDELL,NC,27591-6904,,2000-07-01T00:00:00.000Z,Meat Market,7946,-78.38037181,35.79568778,M
1206,04092110035,Carroll Middle Sch.Cafeteria,4520 SIX FORKS RD ,,RALEIGH,NC,27609-5710,(919) 571-6823,1991-09-17T00:00:00.000Z,Public School Lunchrooms,7953,-78.64084628,35.84306652,M
1207,04092017318,"FREDDY'S FROZEN CUSTARD &amp; STEAKBURGERS #3207",221 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-3421,2016-09-08T00:00:00.000Z,Restaurant,7956,-78.84526788,35.66457162,M
1208,04092300274,SAM'S CLUB #6976 MEAT MARKET,11460 ROYAL COTTON RD ,,WAKE FOREST,NC,27587,(919) 263-6134,2016-08-22T00:00:00.000Z,Meat Market,7957,-78.53862938,35.95675315,M
1209,04092017336,GREENWAY BEER AND WINE,7530 RAMBLE WAY ,SUITE 103,RALEIGH,NC,27616,(919) 803-6920,2016-09-27T00:00:00.000Z,Restaurant,7959,-78.537511,35.87630712,M
1210,04092016152,CLARK DINING HALL,221 JENSEN  DR ,,RALEIGH,NC,27695,(919) 513-4680,2012-02-09T00:00:00.000Z,Restaurant,7969,-78.67872874,35.78448278,M
1211,04092016163,FLYING BURRITO,4800 GROVE BARTON RD ,,RALEIGH,NC,27613,(919) 785-2734,2012-04-18T00:00:00.000Z,Restaurant,7970,-78.71615076,35.87112647,M
1215,04092016748,BRIXX WOOD FIRED PIZZA #4000,402 OBERLIN ROAD,SUITE 120,RALEIGH,NC,27605,(919) 723-9370,2014-09-03T00:00:00.000Z,Restaurant,7988,-78.66234333,35.7897601,M
1212,04092021733,CARLIE C'S PRODUCE,4111 NEW BERN AVE ,,RALEIGH,NC,27610-1372,(919) 250-7876,2013-01-25T00:00:00.000Z,Food Stand,7973,-78.56526592,35.80114227,M
1213,04092030284,KAT-N-AROUND (WCID #534),2822 NEW BIRCH RD ,STE 106,RALEIGH,NC,27610,(919) 633-9365,2015-07-06T00:00:00.000Z,Mobile Food Units,7980,-78.59888069,35.74570711,M
1214,04092016988,Crazy Fire Mongolian Grill,1270 BUCK JONES RD ,,RALEIGH,NC,27606,(919) 481-2222,2015-08-03T00:00:00.000Z,Restaurant,7982,-78.74177043,35.76713782,M
1216,04092017062,I LOVE NY PIZZA,2316-102 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 838-0011,2015-10-20T00:00:00.000Z,Restaurant,7996,-78.66687803,35.78749678,M
1217,04092021915,FOOD LION #2638 PRODUCE,6209 ROCK QUARRY RD ,,RALEIGH,NC,27610,(919) 722-5894,2015-11-12T00:00:00.000Z,Food Stand,7999,-78.54796019,35.72312495,M
1218,04092017089,RISE CAMERON VILLAGE,530 DANIELS ST ,,RALEIGH,NC,27605,(984) 200-6966,2015-11-20T00:00:00.000Z,Restaurant,8000,-78.66105804,35.79149604,M
1219,04092017084,THE RALEIGH GRANDE CINEMA,4840 GROVE BARTON RD ,,RALEIGH,NC,27613,(919) 788-9000,2015-11-16T00:00:00.000Z,Restaurant,8001,-78.71688553,35.87197651,M
1220,04092016949,TAVERNA AGORA,326 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 881-8333,2015-06-08T00:00:00.000Z,Restaurant,8003,-78.64443499,35.78101375,M
1221,04092017127,HOLIDAY INN EXPRESS BREAKFAST,3618 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 256-2800,2016-01-05T00:00:00.000Z,Restaurant,8006,-78.57835567,35.7963578,M
1222,04092021926,CIRCLE K #2703126,3220 POOLE RD ,,RALEIGH,NC,27610,,2016-01-05T00:00:00.000Z,Food Stand,8007,-78.58406526,35.77093117,M
1223,04092021477,Lowes Foods #226 Deli,8440 louisburg rd,,RALEIGH,NC,27616,(919) 266-1031,2007-09-14T00:00:00.000Z,Food Stand,8016,-78.50930992,35.89359383,M
1224,04092160071,BROOKRIDGE ASSISTED LIVING FOODSERVICE,312 LYNCH ST ,P O BOX 1138,APEX,NC,27502,(919) 362-6266,2009-07-13T00:00:00.000Z,Institutional Food Service,8019,-78.85933747,35.72655729,M
1225,04092015642,EMBASSY SUITES AND FLYING SPOONS,8001 ARCO CORPORATE  DR ,,RALEIGH,NC,27617,(919) 572-2200,2010-06-02T00:00:00.000Z,Restaurant,8020,-78.77640002,35.90726871,M
1226,04092021613,"SALTWATER SEAFOOD, LLC",4 FENTON ST ,,RALEIGH,NC,27604,(919) 834-1813,2010-05-25T00:00:00.000Z,Food Stand,8023,-78.62094827,35.80310131,M
1227,04092017231,Supremo's Pizza,2822  NEW BIRCH  DR ,SUITE 100,RALEIGH,NC,27610,(919) 803-4611,2016-05-27T00:00:00.000Z,Restaurant,8031,-78.59888069,35.74570711,M
1228,04092110508,PINE HOLLOW MIDDLE SCHOOL CAFETERIA,5365 BARTRAM PL ,,RALEIGH,NC,27617,,2016-05-24T00:00:00.000Z,Public School Lunchrooms,8032,-78.73483627,35.90793994,M
1229,04092013059,PNC 310,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T00:00:00.000Z,Restaurant,8041,-78.7229363,35.8032419,M
1230,04092021867,FOOD LION #1374 PRODUCE,9525 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 676-0141,2015-08-25T00:00:00.000Z,Food Stand,8045,-78.65461141,35.89932701,M
1231,04092016788,RALPH E. CAPPS TEEN CENTER GRILL,721 N. RALEIGH BLVD.,,RALEIGH,NC,27610,(919) 250-3595,2014-10-16T00:00:00.000Z,Restaurant,8048,-78.61395865,35.79169486,M
1232,04092015843,CHINA MOON,7983 FAYETTEVILLE RD,,RALEIGH,NC,27603-5631,(919) 661-7778,2010-12-23T00:00:00.000Z,Restaurant,8056,-78.69742539,35.66508155,M
1233,04092021617,KROGER #354 PRODUCE ,8345 CREEDMOOR RD ,,RALEIGH,NC,27612,(919) 848-2232,2010-06-30T00:00:00.000Z,Food Stand,8080,-78.68223183,35.90105252,M
1234,04092015694,Teriyakin,10970 Chapel Hill RD ,Ste. 112,MORRISVILLE,NC,27560,(919) 410-7775,2010-08-12T00:00:00.000Z,Restaurant,8084,-78.84081276,35.85620245,M
1235,04092021332,Lowes Foods #218 Produce ,8201 Rowlock WAY ,,RALEIGH,NC,27612,(919) 792-0304,2005-06-16T00:00:00.000Z,Food Stand,8089,-78.73779149,35.88567281,M
1236,04092014392,Dairy Queen,12271 Capital Blv,,WAKE FOREST,NC,27587,(919) 554-2564,2005-09-26T00:00:00.000Z,Restaurant,8091,-78.53978632,35.98090042,M
1237,04092015519,GOLDEN CHINA CHINESE RESTAURANT,2432 SW CARY PKY ,,CARY,NC,27513,(919) 380-7891,2009-11-24T00:00:00.000Z,Restaurant,8097,-78.82085718,35.76363975,M
1238,04092015580,CHINA PEARL CHINESE RESTAURANT,2841 JONES FRANKLIN RD ,,RALEIGH,NC,27606,(919) 851-0358,2010-03-17T00:00:00.000Z,Restaurant,8099,-78.73773278,35.74361773,M
1239,04092017137,Crepe Traditions,141-111 Park at North Hills ,,RALEIGH,NC,27609,(919) 977-5374,2016-01-27T00:00:00.000Z,Restaurant,8105,-78.63903248,35.837177,M
1240,04092013479,Subway,160 Wakelon St ,,ZEBULON,NC,27597,(919) 269-9293,2001-12-04T00:00:00.000Z,Restaurant,8114,-78.31858381,35.83228812,M
1241,04092160065,BROOKDALE CARY,7870 CHAPEL HILL RD ,,CARY,NC,27573,(919) 852-1355,2008-09-19T00:00:00.000Z,Institutional Food Service,8120,-78.76164216,35.79641259,M
1242,04092015270,GORDON BIERSCH,2400 JOHN BRANTLEY BLVD ,RDU TERMINAL 2,RDU AIRPORT,NC,27623,(919) 840-4370,2008-10-23T00:00:00.000Z,Restaurant,8121,0,0,U
1243,04092017047,CHICK-FIL-A #03376,3770 LAKE BOONE TRL ,,RALEIGH,NC,27607,(919) 420-2471,2015-10-01T00:00:00.000Z,Restaurant,8124,-78.692995,35.81676997,M
1244,04092017055,FOOD LION #1541 DELI,9567 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 462-1542,2015-10-13T00:00:00.000Z,Restaurant,8125,-78.81120699,35.8045716,M
1245,04092017059,HARDEE'S #1655,1560 N BROAD ST ,,FUQUAY-VARINA,NC,27526,(919) 552-9772,2015-10-15T00:00:00.000Z,Restaurant,8126,-78.80353813,35.60445873,M
1246,04092017217,THE MASON JAR TAVERN,305 S MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 762-5555,2016-04-28T00:00:00.000Z,Restaurant,8127,-78.79935598,35.58164085,M
1247,04092016744,McDonald's #5651,8305 Creedmoor  RD ,,RALEIGH,NC,27615,(919) 847-8111,2014-08-29T00:00:00.000Z,Restaurant,8136,-78.68140591,35.9003565,M
1248,04092110510,SOUTH GARNER HIGH SCHOOL CAFETERIA,8228 HEBRON CHURCH RD ,,GARNER,NC,27529,(919) 662-2379 ext. 23590,2016-07-14T00:00:00.000Z,Public School Lunchrooms,8144,-78.57968069,35.65502125,M
1249,04092017261,WING STOP,4531-100 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 561-6161,2016-07-22T00:00:00.000Z,Restaurant,8145,-78.56019426,35.79845043,M
1250,04092014707,Starbucks Coffee # 10967,1217 Kildaire Farm RD ,,CARY,NC,27511,(919) 465-1229,2006-10-27T00:00:00.000Z,Restaurant,8150,-78.78312814,35.76376926,M
1251,04092110502,Cardinal Charter Academy,1020 St. Charles Place,,CARY,NC,27513,(919) 653-5000 ext. 1011,2014-08-18T00:00:00.000Z,Public School Lunchrooms,8154,-78.78075718,35.80125716,M
1255,04092030317,MOONRUNNERS SALOON (WCID #577),7237 BLANEY BLUFFS LN ,,RALEIGH,NC,27606,(919) 662-5119,2016-11-15T00:00:00.000Z,Mobile Food Units,8177,-78.71942174,35.69622461,M
1252,04092016527,STARBUCKS TARGET #1104,2700 TIMBER DR ,,GARNER,NC,27529,(919) 772-9065,2013-10-08T00:00:00.000Z,Restaurant,8166,-78.6384816,35.7153272,M
1253,04092025148,"S &amp; S Halal Pizza &amp; BBQ",3735 Davis DR ,Suite 121,MORRISVILLE,NC,27560,(919) 234-1607,2017-10-30T00:00:00.000Z,Food Stand,8169,-78.85587925,35.8337549,M
1254,04092017445,METRO DINER #3002,6325-73 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 578-9053,2016-09-30T00:00:00.000Z,Restaurant,8176,-78.62102418,35.86869281,M
1256,04092017486,ROYALE,200 MARTIN ST ,,RALEIGH,NC,27601,(919) 977-3043,2016-11-18T00:00:00.000Z,Restaurant,8178,-78.63648766,35.77665673,M
1257,04092110507,GREEN LEADERSHIP AND WORLD LANGUAGES MAGNET ELEMENTARY SCHOOL CAFETERIA,5307 SIX FORKS RD ,,RALEIGH,NC,27609,(919) 431-8141 ext. 22641,2016-05-05T00:00:00.000Z,Public School Lunchrooms,8190,-78.64443464,35.85411585,M
1258,04092030305,THE 13TH TACO (WCOD #568),900 N MAIN ST ,,FV,NC,27526,(919) 552-8868,2016-05-10T00:00:00.000Z,Mobile Food Units,8192,-78.78640774,35.59166141,M
1259,04092030294,FUZZY'S EMPANADAS (WCID #542),218 S WHITE ST ,,WAKE FOREST,NC,27587,,2015-11-18T00:00:00.000Z,Mobile Food Units,8208,-78.51016553,35.97750081,M
1260,04092017108,THE PHO PLACE,3607 FALLS RIVER  AVE ,STE 117,RALEIGH,NC,27614,(919) 747-9720,2015-12-03T00:00:00.000Z,Restaurant,8210,-78.56497256,35.92958969,M
1261,04092017105,DUNKIN DONUTS/BASKIN ROBBINS #339085,2727 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 875-9092,2015-12-11T00:00:00.000Z,Restaurant,8211,-78.60179762,35.81684953,M
1262,04092017117,MY WAY TAVERN,522 ST. MARY'S ST ,,RALEIGH,NC,27605,(919) 900-8273,2015-12-04T00:00:00.000Z,Restaurant,8212,-78.65060422,35.78716434,M
1263,04092021598,JIMMY JOHN`S #1025,437 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 754-0101,2009-12-01T00:00:00.000Z,Food Stand,8216,-78.63936414,35.77440995,M
1264,04092014777,"Max`s Pizza &amp; Grill",5609 Creedmoor RD ,,RALEIGH,NC,27612,(919) 783-6565,2007-01-16T00:00:00.000Z,Restaurant,8236,-78.68200551,35.85879117,M
1265,04092015610,WAFFLE HOUSE #1302,1417 E WILLIAMS ST ,,APEX,NC,27539-7700,(919) 363-9137,2010-04-28T00:00:00.000Z,Restaurant,8243,-78.83789587,35.71142555,M
1266,04092300233,Fresh Market #8 Meat Market ,3655 Cary PKY ,,CARY ,NC,27511,(919) 481-2865,2006-10-31T00:00:00.000Z,Meat Market,8252,-78.8379919,35.78179255,M
1267,04092017482,SAKURA 8,2634 TIMBER DR ,,GARNER,NC,27529,(984) 233-5100,2016-11-23T00:00:00.000Z,Restaurant,8255,-78.63679241,35.71604964,M
1268,04092040178,All American Hot Dogs (WCID #125),000 Block Jones  ST ,,RALEIGH,NC,27602,(919) 524-8911,2006-06-16T00:00:00.000Z,Pushcarts,8261,0,0,U
1269,04092021806,Just One More Bite,1129 Corporation Parkway,,RALEIGH,NC,27610,(919) 830-2568,2014-07-29T00:00:00.000Z,Food Stand,8263,-78.56954783,35.79505367,M
1270,04092017007,"RISE BISCUITS &amp; DONUTS",1100 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 377-0385,2015-08-20T00:00:00.000Z,Restaurant,8267,-78.81800343,35.80772157,M
1271,04092040334,WICKED LINKS #3 (wcid #516),1801 FORDHAM DR ,,CHAPEL HILL,NC,27514,,2015-08-28T00:00:00.000Z,Pushcarts,8268,0,0,U
